node_id,address,in_degree,out_degree,total_degree,total_received,total_sent,net_balance,activity_days,node_type,in_degree_centrality,out_degree_centrality,pagerank,betweenness_centrality,closeness_centrality,clustering_coefficient,neighbors_1hop,neighbors_2hop,triangle_count,in_tx_per_day,avg_time_between_in_tx,out_tx_per_day,avg_time_between_out_tx,tx_time_std,unique_senders,unique_receivers,repetition_rate_in,repetition_rate_out,fan_out_ratio,avg_received_value,std_received_value,max_received_value,avg_sent_value,std_sent_value,max_sent_value,most_active_hour,hour_concentration,label,label_source,label_confidence
271,0x29893fa63988b5b165300e23b1ae8d78cdd45614,0,2,2,0.0,0.07,-0.07,0,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,2.0,0.2952777777777777,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.035,0.0494974746830583,0.07,0.0,1.0,0,unknown,0.0
272,0x29bdce1aa737660b8f64c91b97710763ef2e8f43,0,1,1,0.0,0.0,0.0,0,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0,unknown,0.0
273,0x29e65aa8fd3a783c11114152563fb2e9ab1d0ec0,0,5,5,0.0,3400.0,-3400.0,4,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,1.0,24.45777777777778,117586.6885691857,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,680.0,843.8009243891595,2000.0,19.0,0.6,0,unknown,0.0
274,0x2a2a054e06550d0ac4d326178faccb516561a4cd,0,5,5,0.0,5.129,-5.129,20,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,0.238095238095238,125.93194444444444,649639.2226074408,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0258,2.1950633703836435,4.95,2.0,0.6,0,unknown,0.0
275,0x2aac3ea9c9bb891d20cb733028a5932514968654,0,2,2,0.0,1.65,-1.65,1,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,1.0,26.30611111111111,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.825,1.1667261889578031,1.65,2.0,0.5,0,unknown,0.0
276,0x2b00b61433036c032f29f39971ed7fa81618cb7c,0,3,3,0.0,8.0,-8.0,0,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,3.0,0.7929166666666667,1277.7419536040911,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.6666666666666665,4.618802153517007,8.0,23.0,0.6666666666666666,0,unknown,0.0
277,0x2b170709673161182e04ef79bf39ed2ca854aa46,0,3,3,0.0,2.0,-2.0,0,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,3.0,0.1151388888888888,556.4930367938128,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,1.1547005383792517,2.0,23.0,0.6666666666666666,0,unknown,0.0
278,0x2b2d09e504449a798349df24be963cf7af5ccff5,0,4,4,0.0,0.1005,-0.1005,0,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,4.0,0.4327777777777777,1296.7224066854094,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.025125,0.049917223146592,0.1,22.0,0.75,0,unknown,0.0
279,0x2b2d66a85575c0550c4368eeaaa37891fce6b438,0,4,4,0.0,0.8,-0.8,1,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,2.0,14.60287037037037,62837.65452603505,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2,0.4000000000000001,0.8,17.0,0.5,0,unknown,0.0
280,0x2b56bf0f86a899dbb59325478a7cd06c6c017d92,0,16,16,0.0,15.843480421687,-15.843480421687,14,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,1.0666666666666669,23.6485,205702.52765680835,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9902175263554376,2.1070089251585693,7.0,15.0,0.375,0,unknown,0.0
281,0x2b591e99afe9f32eaa6214f7b7629768c40eeb39,2,0,2,0.0,0.0,0.0,0,sink_only,0.0007575757575757,0.0,0.0005834044560271,0.0,0.0505688965122927,0,1.0,221.0,0,2.0,14.623333333333331,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown,0.0
282,0x2b7c73ef255f02044ff570b18b1a4cdbd03dd786,0,2,2,0.0,6.0,-6.0,0,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,2.0,0.0597222222222222,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,4.242640687119285,6.0,19.0,1.0,0,unknown,0.0
283,0x2c00fbea6211762e1487717976cf09c90d90655c,0,1,1,0.0,0.0,0.0,0,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0,unknown,0.0
284,0x2c364a7febd2772352f2a1374d8df74211b87f81,0,7,7,0.0,2.8755,-2.8755,0,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,7.0,3.038703703703704,20861.787858826163,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4107857142857142,0.7456860296142772,1.8755,11.0,0.5714285714285714,0,unknown,0.0
285,0x2c38da1d52ddf244234bc8ac4f859551cc370068,0,7,7,0.0,6.4,-6.4,23,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,0.2916666666666667,93.41657407407408,730619.4408682723,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9142857142857144,1.8352371067780964,5.0,1.0,0.4285714285714285,0,unknown,0.0
286,0x2cca82fffb130838f8dc05ea65bb4722e6a4626e,0,7,7,0.0,0.67,-0.67,0,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,7.0,1.78962962962963,14728.065041500418,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0957142857142857,0.2532361969161822,0.67,0.0,0.7142857142857143,0,unknown,0.0
287,0x2d6d324da8700fad75fdca9c099d896a6f920570,0,1,1,0.0,0.002722257685781,-0.002722257685781,0,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,221.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.002722257685781,0.0,0.002722257685781,5.0,1.0,0,unknown,0.0
288,0x2d8167772f7191afd9bdbda97b39f7db9d025bb6,0,7,7,0.0,46.0,-46.0,16,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,0.4117647058823529,65.5200462962963,267961.17709953187,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,6.571428571428571,10.978875820670998,25.0,11.0,0.2857142857142857,0,unknown,0.0
289,0x2df4c69bf8980011fce9ed182f7336f5af757c26,0,2,2,0.0,2.2,-2.2,0,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,2.0,0.0969444444444444,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.1,1.5556349186104046,2.2,0.0,1.0,0,unknown,0.0
290,0x2df854fa9a4948356955e41653f71a6ab02a3b87,0,1,1,0.0,104.98,-104.98,0,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,9.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,104.98,0.0,104.98,11.0,1.0,1,"heuristic: short_lived_high_value, round_numbers",0.5
291,0x2e397213e1a46962c2e25d081e0b1a811b286dfe,0,1,1,0.0,0.0851906374635821,-0.0851906374635821,0,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,221.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0851906374635821,0.0,0.0851906374635821,18.0,1.0,0,unknown,0.0
292,0x2e69fe7621346fdf1f28422d91b29c6eca072399,0,2,2,0.0,0.002,-0.002,0,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,2.0,0.0386111111111111,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.001,0.001414213562373,0.002,5.0,1.0,0,unknown,0.0
293,0x2e7c7e3246b47d96763a4a1b49eb01a63a5210a5,0,3,3,0.0,1.08,-1.08,0,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,3.0,0.1079166666666666,441.9417382415922,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.36,0.6235382907247958,1.08,18.0,1.0,0,unknown,0.0
294,0x2ea64f90e660c05682ab60fbc69f60a75236180f,0,2,2,0.0,2.95,-2.95,0,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,2.0,0.1605555555555555,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.475,2.085965004500315,2.95,21.0,1.0,0,unknown,0.0
295,0x2eb6c66f36f3e8cb2b27219b44954999bd7c8ce9,0,1,1,0.0,0.0,0.0,0,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0,unknown,0.0
296,0x2ec1532ed0ca0071d7418f90e3901b349967d974,0,1,1,0.0,0.0,0.0,0,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0,unknown,0.0
297,0x2ec9d8848a300576e82cf091d92d3351a5eb44b7,0,4,4,0.0,5.0,-5.0,0,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,4.0,0.1568518518518518,325.0512780059992,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.25,1.5,3.0,6.0,0.75,0,unknown,0.0
298,0x2f4cf7a212c3f508907c07ae01189775b2e3ff07,1,1,2,0.0006842825315905,0.0010735167885941,-0.0003892342570036,0,normal,0.0007575757575757,0.0007575757575757,0.0005842547436367,0.0,0.050190114068441,0,1.0,221.0,0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0006842825315905,0.0,0.0006842825315905,0.0010735167885941,0.0,0.0010735167885941,17.0,1.0,0,unknown,0.0
299,0x2f5f119d1ddbea0c1177bc240ca847b4882d05a5,0,1,1,0.0,0.0,0.0,0,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0,unknown,0.0
300,0x2f62c0db6937f92559bcd96316c670c9909f4d4d,0,1,1,0.0,0.0709055762895017,-0.0709055762895017,0,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,221.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0709055762895017,0.0,0.0709055762895017,23.0,1.0,0,unknown,0.0
301,0x2fb25db3c24395edd0bf1698c1643d33cee7c90c,0,2,2,0.0,0.01,-0.01,0,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,2.0,0.0577777777777777,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.005,0.0070710678118654,0.01,19.0,1.0,0,unknown,0.0
302,0x2fb8a21608ab6b0d073f88caf07ec57148ce1282,0,5,5,0.0,700.0,-700.0,10,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,0.4545454545454545,62.10597222222222,251683.63739888484,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,140.0,260.768096208106,600.0,8.0,0.6,0,unknown,0.0
303,0x2fcc020f72e5d2edd2a24d04f3dc90d7fdfbd1dd,0,2,2,0.0,0.25,-0.25,0,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,2.0,0.1313888888888889,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.125,0.1767766952966369,0.25,14.0,1.0,0,unknown,0.0
304,0x304acce87b3dd9b5019d32fa53866060e5032325,0,16,16,0.0,6.96,-6.96,21,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,0.7272727272727273,35.196814814814815,147936.118244554,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.435,1.3057309574844786,4.96,3.0,0.1875,0,unknown,0.0
305,0x306d6f212d527a70b0a4b24a9fbac39bc540f9f1,0,2,2,0.0,0.05,-0.05,0,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,2.0,0.0333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.025,0.0353553390593273,0.05,12.0,1.0,0,unknown,0.0
306,0x307c8531e0ef512f053599531916a92d8c080108,0,3,3,0.0,0.0069422483638082,-0.0069422483638082,0,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,221.0,0,0.0,0.0,3.0,0.0533333333333333,118.79393923933998,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.002314082787936,0.0002512436962227,0.0026041440612494,14.0,1.0,0,unknown,0.0
307,0x30848a0e76e7a62791f7e66629e1c696c9e21819,0,7,7,0.0,0.096,-0.096,1,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,3.5,4.23587962962963,29344.71110382017,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0137142857142857,0.0266440380180024,0.07,15.0,0.4285714285714285,0,unknown,0.0
308,0x310a2fe6ec5dcaf5e3fd6f03ca046cf17c9ab043,0,4,4,0.0,0.25,-0.25,0,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,4.0,0.2488888888888888,999.7194606488364,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0625,0.125,0.25,2.0,0.75,0,unknown,0.0
309,0x311da6d80cc8994193168ba51b074649606cf6d2,0,8,8,0.0,530.0,-530.0,21,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,0.3636363636363636,75.1538492063492,412754.49579357647,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,66.25,75.14319663149818,200.0,7.0,0.25,0,unknown,0.0
310,0x3170bd1144e67e4f146a22a1307c1d10b9f4ab81,0,2,2,0.0,0.0,0.0,7,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,0.25,171.5775,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.5,0,unknown,0.0
311,0x31a8b2e04c7216a4e1ed58a0dccf4db325d5750f,0,1,1,0.0,0.0110712789395725,-0.0110712789395725,0,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,221.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0110712789395725,0.0,0.0110712789395725,14.0,1.0,0,unknown,0.0
312,0x31eb12682cee9f9d92d4f4df47b7accfea1130cd,0,1,1,0.0,0.02,-0.02,0,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02,0.0,0.02,6.0,1.0,0,unknown,0.0
313,0x32f0c6485b9ea302d5b226848421d44fd8681fdb,0,2,2,0.0,0.0,0.0,0,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,2.0,5.789444444444444,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.5,0,unknown,0.0
314,0x3301ee63fb29f863f2333bd4466acb46cd8323e6,2,0,2,0.0,0.0,0.0,0,sink_only,0.0007575757575757,0.0,0.0005834044560271,0.0,0.0505688965122927,0,1.0,221.0,0,2.0,9.203333333333331,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown,0.0
315,0x333249db83d0e22ea19adc31d5af04b7c4ce061a,0,3,3,0.0,0.8,-0.8,0,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,3.0,1.383888888888889,6180.113267570426,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2666666666666666,0.4618802153517007,0.8,7.0,0.6666666666666666,0,unknown,0.0
316,0x3359ca2b406273fc97fe7ebfe49af66929c2708e,0,1,1,0.0,0.014750910993024,-0.014750910993024,0,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,221.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.014750910993024,0.0,0.014750910993024,23.0,1.0,0,unknown,0.0
317,0x33841f50671d64b728fd0c555b71dbe4eed56182,0,7,7,0.0,60.0,-60.0,2,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,2.333333333333333,8.115138888888888,70490.52930358802,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,8.571428571428571,10.690449676496977,20.0,20.0,0.5714285714285714,0,unknown,0.0
318,0x342a8e174c759b4232336dd06df3929eca45f465,0,3,3,0.0,0.11,-0.11,0,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,3.0,11.404166666666669,57673.04328713719,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0366666666666666,0.0635085296108588,0.11,17.0,0.6666666666666666,0,unknown,0.0
319,0x3432094218b8d5847dce43831bf2c89db34cf73b,0,3,3,0.0,0.07,-0.07,0,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,3.0,10.028333333333332,43010.47707245294,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0233333333333333,0.0404145188432738,0.07,0.0,0.3333333333333333,0,unknown,0.0
320,0x343f3636f4bc920c3c69eaece006c82794252553,0,9,9,0.0,9.75,-9.75,5,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,1.5,15.554756944444444,97924.82076490764,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0833333333333333,1.319564322039665,3.0,13.0,0.3333333333333333,0,unknown,0.0
321,0x34d55dd82e25eec580309c46000c3b100bfcc523,0,4,4,0.0,3.0,-3.0,0,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,4.0,0.1656481481481481,269.29970912225906,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.75,0.8660254037844386,1.5,1.0,0.75,0,unknown,0.0
322,0x351a7dffbe4b4eba06a0b583c970c4f83e89835c,0,14,14,0.0,12.5,-12.5,14,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,0.9333333333333332,27.570555555555558,336969.1076357495,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8928571428571429,2.816015812268293,10.5,11.0,0.2142857142857142,0,unknown,0.0
323,0x3573cbd6c159610e127028e2f81b0c0fe1ba4435,0,3,3,0.0,0.001,-0.001,0,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,3.0,0.0591666666666666,188.09040379562165,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0003333333333333,0.0005773502691896,0.001,23.0,1.0,0,unknown,0.0
324,0x358b532b553aa29eb0295ad72fa2c1ff528c8c82,0,5,5,0.0,7.0,-7.0,8,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,0.5555555555555556,49.12854166666667,340727.7203089245,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.4,2.1908902300206647,5.0,15.0,0.4,0,unknown,0.0
325,0x36130eb7bd66329aa4d81b759e75c7229e169d28,0,4,4,0.0,0.0,0.0,0,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,4.0,0.2617592592592593,1050.366285318285,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.5,0,unknown,0.0
326,0x3625fae0af58d8dbda226fbf6e55cd24d3f2d684,0,1,1,0.0,0.0,0.0,0,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0,unknown,0.0
327,0x362a42c7e52303fb93860ef1598578b39404ba6e,0,2,2,0.0,0.13665,-0.13665,0,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,2.0,0.39,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.068325,0.0966261416491417,0.13665,16.0,1.0,0,unknown,0.0
328,0x3644bbbb40e5a50d517de059f6ff9f298fbaa6b2,0,7,7,0.0,35.0,-35.0,1,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,3.5,6.311111111111111,32942.56119976102,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,9.57427107756338,25.0,2.0,0.2857142857142857,1,"heuristic: short_lived_high_value, high_repetition",0.5
329,0x368dcefa105e91ddd3577a791cde676a1fb4c694,0,2,2,0.0,0.05,-0.05,0,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,2.0,0.07,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.025,0.0353553390593273,0.05,3.0,1.0,0,unknown,0.0
330,0x36b5dc748ddedbe968d415281d3ad5b4a1401178,0,2,2,0.0,0.18,-0.18,0,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,2.0,0.105,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.09,0.1272792206135785,0.18,2.0,0.5,0,unknown,0.0
331,0x3727a5533b11e756f8016a5aed57260f65bbbdc8,0,3,3,0.0,0.015,-0.015,0,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,3.0,0.7476388888888889,2967.72716063994,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.005,0.0086602540378443,0.015,23.0,0.6666666666666666,0,unknown,0.0
332,0x37fe0f067fa808ffbdd12891c0858532cfe7361d,2,0,2,0.0,0.0,0.0,1,sink_only,0.0007575757575757,0.0,0.0005834044560271,0.0,0.0505688965122927,0,1.0,221.0,0,1.0,30.826666666666668,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown,0.0
333,0x381c2293585ee86a9f104a4896a140a8c1030cc2,0,1,1,0.0,1.0,-1.0,0,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0,unknown,0.0
334,0x3838433f63f4d4a24260f2485aacf5894ba7bc93,0,2,2,0.0,0.21189,-0.21189,0,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,2.0,0.0372222222222222,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.105945,0.1498288558656175,0.21189,9.0,1.0,0,unknown,0.0
335,0x383e4881f86a5c58710ee7df1efe95e226345756,0,2,2,0.0,1.0,-1.0,0,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,2.0,0.1355555555555555,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.7071067811865476,1.0,19.0,1.0,0,unknown,0.0
336,0x3858cabc26239038c74ad6b03b78b441383364be,0,8,8,0.0,1.47,-1.47,5,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,1.3333333333333333,18.295714285714286,161553.7477836784,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.18375,0.3008529541154615,0.9,20.0,0.375,0,unknown,0.0
337,0x386c87a83a8844d9084c480dbd4145e41c872dcb,0,6,6,0.0,50.0,-50.0,1,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,3.0,5.599222222222222,34519.235198654096,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,8.333333333333334,13.291601358251256,30.0,6.0,0.3333333333333333,1,"heuristic: short_lived_high_value, high_repetition",0.5
338,0x388081efa955b2b478de6081f3edad7fb4e1dcc2,0,2,2,0.0,0.2,-0.2,0,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,2.0,0.4119444444444444,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1,0.1414213562373095,0.2,8.0,1.0,0,unknown,0.0
339,0x389d6a6bc8aa2191be7eac1c258019b6ce8640d1,0,6,6,0.0,15.0,-15.0,5,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,1083.0,0,0.0,0.0,1.0,24.37938888888889,193384.92071306903,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.5,4.183300132670378,10.0,6.0,0.5,0,unknown,0.0
340,0x38b62463d51824762d870b2b752c3902668558df,0,1,1,0.0,0.0017290061065401,-0.0017290061065401,0,source_only,0.0,0.0007575757575757,0.0005834044560271,0.0,0.0,0,1.0,221.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0017290061065401,0.0,0.0017290061065401,3.0,1.0,0,unknown,0.0
